Feature,Importance,model
feature_94,3.7838536712987736e-06,Active Wiretap_feature_importance_0.5_100
feature_81,3.1303135522070906e-06,Active Wiretap_feature_importance_0.5_100
feature_101,2.6752171315358832e-06,Active Wiretap_feature_importance_0.5_100
feature_87,1.4340018731443226e-06,Active Wiretap_feature_importance_0.5_100
feature_93,9.83348075999362e-08,Active Wiretap_feature_importance_0.5_100
feature_100,0.0,Active Wiretap_feature_importance_0.5_100
feature_86,0.0,Active Wiretap_feature_importance_0.5_100
feature_13,0.0836488666829631,Active Wiretap_feature_importance_0.75_30
feature_80,0.0698884428749822,Active Wiretap_feature_importance_0.75_30
feature_79,0.0577909096642968,Active Wiretap_feature_importance_0.75_30
feature_64,0.0498261568339436,Active Wiretap_feature_importance_0.75_30
feature_65,0.0464922698003159,Active Wiretap_feature_importance_0.75_30
feature_112,0.0400241685949128,Active Wiretap_feature_importance_0.75_30
feature_78,0.0389712642622761,Active Wiretap_feature_importance_0.75_30
feature_72,0.0383993077052461,Active Wiretap_feature_importance_0.75_30
feature_25,0.0353480981623521,Active Wiretap_feature_importance_0.75_30
feature_30,0.0304777065125689,Active Wiretap_feature_importance_0.75_30
feature_10,0.0299149862692805,Active Wiretap_feature_importance_0.75_30
feature_60,0.0290699790533331,Active Wiretap_feature_importance_0.75_30
feature_28,0.0230252602715263,Active Wiretap_feature_importance_0.75_30
feature_52,0.0223552486649695,Active Wiretap_feature_importance_0.75_30
feature_63,0.0223393931367836,Active Wiretap_feature_importance_0.75_30
feature_59,0.0221118296888427,Active Wiretap_feature_importance_0.75_30
feature_109,0.0219282255567599,Active Wiretap_feature_importance_0.75_30
feature_22,0.0216960267245724,Active Wiretap_feature_importance_0.75_30
feature_15,0.0200479459005323,Active Wiretap_feature_importance_0.75_30
feature_45,0.019831486182113,Active Wiretap_feature_importance_0.75_30
feature_75,0.0188643996465699,Active Wiretap_feature_importance_0.75_30
feature_4,0.0181606129359639,Active Wiretap_feature_importance_0.75_30
feature_62,0.0165679750800333,Active Wiretap_feature_importance_0.75_30
feature_1,0.0156256330213596,Active Wiretap_feature_importance_0.75_30
feature_14,0.0152381868983667,Active Wiretap_feature_importance_0.75_30
feature_7,0.0140228485520451,Active Wiretap_feature_importance_0.75_30
feature_29,0.0139703651466481,Active Wiretap_feature_importance_0.75_30
feature_69,0.0134759206718105,Active Wiretap_feature_importance_0.75_30
feature_38,0.0134722081801657,Active Wiretap_feature_importance_0.75_30
feature_56,0.0120059535997693,Active Wiretap_feature_importance_0.75_30
feature_12,0.0112225097989902,Active Wiretap_feature_importance_0.75_30
feature_61,0.010974028318522,Active Wiretap_feature_importance_0.75_30
feature_16,0.0099795071119308,Active Wiretap_feature_importance_0.75_30
feature_76,0.0091908963496657,Active Wiretap_feature_importance_0.75_30
feature_111,0.0083545395388503,Active Wiretap_feature_importance_0.75_30
feature_31,0.0061452165646956,Active Wiretap_feature_importance_0.75_30
feature_113,0.0057895706292769,Active Wiretap_feature_importance_0.75_30
feature_110,0.0053413458384296,Active Wiretap_feature_importance_0.75_30
feature_53,0.0049026607876323,Active Wiretap_feature_importance_0.75_30
feature_55,0.0047506585831048,Active Wiretap_feature_importance_0.75_30
feature_24,0.0044496590213334,Active Wiretap_feature_importance_0.75_30
feature_27,0.0036800771236683,Active Wiretap_feature_importance_0.75_30
feature_48,0.0035441545709777,Active Wiretap_feature_importance_0.75_30
feature_39,0.0025411207669343,Active Wiretap_feature_importance_0.75_30
feature_47,0.0023920113170133,Active Wiretap_feature_importance_0.75_30
feature_108,0.0023184301628548,Active Wiretap_feature_importance_0.75_30
feature_97,0.0023169373855427,Active Wiretap_feature_importance_0.75_30
feature_115,0.0021611906281588,Active Wiretap_feature_importance_0.75_30
feature_2,0.0019680518115937,Active Wiretap_feature_importance_0.75_30
feature_104,0.0018818884587619,Active Wiretap_feature_importance_0.75_30
feature_54,0.0017894297333855,Active Wiretap_feature_importance_0.75_30
feature_102,0.0017632286793421,Active Wiretap_feature_importance_0.75_30
feature_32,0.0016127281719067,Active Wiretap_feature_importance_0.75_30
feature_9,0.0014317253150361,Active Wiretap_feature_importance_0.75_30
feature_106,0.0013853394146538,Active Wiretap_feature_importance_0.75_30
feature_89,0.0013652603390239,Active Wiretap_feature_importance_0.75_30
feature_105,0.0010455869200993,Active Wiretap_feature_importance_0.75_30
feature_114,0.0010452623874447,Active Wiretap_feature_importance_0.75_30
feature_11,0.0009604007094018,Active Wiretap_feature_importance_0.75_30
feature_57,0.0009391113319509,Active Wiretap_feature_importance_0.75_30
feature_103,0.0008999416167718,Active Wiretap_feature_importance_0.75_30
feature_8,0.0008328494627033,Active Wiretap_feature_importance_0.75_30
feature_58,0.0007979859916131,Active Wiretap_feature_importance_0.75_30
feature_73,0.0007273077865039,Active Wiretap_feature_importance_0.75_30
feature_74,0.0006636477428835,Active Wiretap_feature_importance_0.75_30
feature_26,0.0005851089661469,Active Wiretap_feature_importance_0.75_30
feature_71,0.0005424627183094,Active Wiretap_feature_importance_0.75_30
feature_70,0.0002854207277062,Active Wiretap_feature_importance_0.75_30
feature_92,0.0002566281456447,Active Wiretap_feature_importance_0.75_30
feature_68,0.0002341622534755,Active Wiretap_feature_importance_0.75_30
feature_19,0.0002294438229109,Active Wiretap_feature_importance_0.75_30
feature_23,0.0002224474212289,Active Wiretap_feature_importance_0.75_30
feature_77,0.0002196087283374,Active Wiretap_feature_importance_0.75_30
feature_46,0.0002094545849017,Active Wiretap_feature_importance_0.75_30
feature_107,0.0001715315186475,Active Wiretap_feature_importance_0.75_30
feature_49,0.0001595803594275,Active Wiretap_feature_importance_0.75_30
feature_44,0.000104284464962,Active Wiretap_feature_importance_0.75_30
feature_18,9.238649987274662e-05,Active Wiretap_feature_importance_0.75_30
feature_66,8.767935953775398e-05,Active Wiretap_feature_importance_0.75_30
feature_51,6.885273368507001e-05,Active Wiretap_feature_importance_0.75_30
feature_21,5.817053670065877e-05,Active Wiretap_feature_importance_0.75_30
feature_98,5.8069862123316166e-05,Active Wiretap_feature_importance_0.75_30
feature_43,5.747662095895832e-05,Active Wiretap_feature_importance_0.75_30
feature_41,5.6166397959565614e-05,Active Wiretap_feature_importance_0.75_30
feature_85,5.52148893206871e-05,Active Wiretap_feature_importance_0.75_30
feature_95,5.380364639616996e-05,Active Wiretap_feature_importance_0.75_30
feature_3,5.1927149866353966e-05,Active Wiretap_feature_importance_0.75_30
feature_50,3.985782931239979e-05,Active Wiretap_feature_importance_0.75_30
feature_99,3.4873393691837055e-05,Active Wiretap_feature_importance_0.75_30
feature_33,3.2740508318972955e-05,Active Wiretap_feature_importance_0.75_30
feature_90,2.9982945616273817e-05,Active Wiretap_feature_importance_0.75_30
feature_35,2.7484656602804283e-05,Active Wiretap_feature_importance_0.75_30
feature_42,2.640437920394378e-05,Active Wiretap_feature_importance_0.75_30
feature_20,2.4680799000519766e-05,Active Wiretap_feature_importance_0.75_30
feature_40,2.233070280441153e-05,Active Wiretap_feature_importance_0.75_30
feature_36,2.177879886358372e-05,Active Wiretap_feature_importance_0.75_30
feature_88,2.109271344654488e-05,Active Wiretap_feature_importance_0.75_30
feature_34,1.43132043000412e-05,Active Wiretap_feature_importance_0.75_30
feature_6,1.2807515626819104e-05,Active Wiretap_feature_importance_0.75_30
feature_82,1.0354244232687047e-05,Active Wiretap_feature_importance_0.75_30
feature_17,1.0074232482293066e-05,Active Wiretap_feature_importance_0.75_30
feature_5,9.005648680053655e-06,Active Wiretap_feature_importance_0.75_30
feature_91,8.946930861271128e-06,Active Wiretap_feature_importance_0.75_30
feature_101,8.751087553622153e-06,Active Wiretap_feature_importance_0.75_30
feature_96,6.981067749984813e-06,Active Wiretap_feature_importance_0.75_30
feature_37,6.2591011646829046e-06,Active Wiretap_feature_importance_0.75_30
feature_84,5.3193053871442745e-06,Active Wiretap_feature_importance_0.75_30
feature_83,4.473541130807281e-06,Active Wiretap_feature_importance_0.75_30
feature_94,2.928104922146258e-06,Active Wiretap_feature_importance_0.75_30
feature_67,1.143885210977991e-06,Active Wiretap_feature_importance_0.75_30
feature_81,9.271644623725106e-07,Active Wiretap_feature_importance_0.75_30
feature_87,6.701852890496405e-07,Active Wiretap_feature_importance_0.75_30
feature_86,0.0,Active Wiretap_feature_importance_0.75_30
feature_100,0.0,Active Wiretap_feature_importance_0.75_30
feature_93,0.0,Active Wiretap_feature_importance_0.75_30
feature_80,0.0710080336551141,Active Wiretap_feature_importance_0.75_50
feature_65,0.0653536001393072,Active Wiretap_feature_importance_0.75_50
feature_13,0.0646551506865546,Active Wiretap_feature_importance_0.75_50
feature_79,0.0590895429367691,Active Wiretap_feature_importance_0.75_50
feature_112,0.0442411170066843,Active Wiretap_feature_importance_0.75_50
feature_25,0.0385597745810041,Active Wiretap_feature_importance_0.75_50
feature_52,0.0376661412989552,Active Wiretap_feature_importance_0.75_50
feature_64,0.0375801933614969,Active Wiretap_feature_importance_0.75_50
feature_78,0.0363924087391025,Active Wiretap_feature_importance_0.75_50
feature_59,0.0360597069979519,Active Wiretap_feature_importance_0.75_50
feature_28,0.0332377046146176,Active Wiretap_feature_importance_0.75_50
feature_10,0.0260167628981586,Active Wiretap_feature_importance_0.75_50
feature_72,0.0249423087319731,Active Wiretap_feature_importance_0.75_50
feature_60,0.0245219840869715,Active Wiretap_feature_importance_0.75_50
feature_109,0.0239479320002368,Active Wiretap_feature_importance_0.75_50
feature_63,0.0230625782987045,Active Wiretap_feature_importance_0.75_50
feature_30,0.0227562004299983,Active Wiretap_feature_importance_0.75_50
feature_29,0.0200946786602391,Active Wiretap_feature_importance_0.75_50
feature_22,0.0197280872887988,Active Wiretap_feature_importance_0.75_50
feature_62,0.0197169604545779,Active Wiretap_feature_importance_0.75_50
feature_15,0.0188726487302478,Active Wiretap_feature_importance_0.75_50
feature_45,0.0186991420050019,Active Wiretap_feature_importance_0.75_50
feature_14,0.0179580971915111,Active Wiretap_feature_importance_0.75_50
feature_38,0.0161801451099245,Active Wiretap_feature_importance_0.75_50
feature_61,0.0144993826934837,Active Wiretap_feature_importance_0.75_50
feature_75,0.0133714581115545,Active Wiretap_feature_importance_0.75_50
feature_1,0.0129075127787095,Active Wiretap_feature_importance_0.75_50
feature_4,0.0109084256487781,Active Wiretap_feature_importance_0.75_50
feature_105,0.0101126191966559,Active Wiretap_feature_importance_0.75_50
feature_111,0.0097111022995244,Active Wiretap_feature_importance_0.75_50
feature_7,0.0095026332100836,Active Wiretap_feature_importance_0.75_50
feature_110,0.0085063953450147,Active Wiretap_feature_importance_0.75_50
feature_69,0.0081001205953786,Active Wiretap_feature_importance_0.75_50
feature_76,0.0079431979416561,Active Wiretap_feature_importance_0.75_50
feature_56,0.0075750881341054,Active Wiretap_feature_importance_0.75_50
feature_12,0.0074543686725936,Active Wiretap_feature_importance_0.75_50
feature_31,0.0072558429709278,Active Wiretap_feature_importance_0.75_50
feature_16,0.0059892891694423,Active Wiretap_feature_importance_0.75_50
feature_55,0.0044682354156211,Active Wiretap_feature_importance_0.75_50
feature_19,0.0041819875074907,Active Wiretap_feature_importance_0.75_50
feature_27,0.0041463858969917,Active Wiretap_feature_importance_0.75_50
feature_53,0.0039573165598766,Active Wiretap_feature_importance_0.75_50
feature_77,0.00367664227746,Active Wiretap_feature_importance_0.75_50
feature_113,0.0036760555423735,Active Wiretap_feature_importance_0.75_50
feature_24,0.0034073935883749,Active Wiretap_feature_importance_0.75_50
feature_57,0.0028893534105427,Active Wiretap_feature_importance_0.75_50
feature_11,0.0023819755071951,Active Wiretap_feature_importance_0.75_50
feature_48,0.0022846942391898,Active Wiretap_feature_importance_0.75_50
feature_26,0.0021351453343186,Active Wiretap_feature_importance_0.75_50
feature_108,0.0021263101023316,Active Wiretap_feature_importance_0.75_50
feature_115,0.0021087271219944,Active Wiretap_feature_importance_0.75_50
feature_39,0.0015284527079247,Active Wiretap_feature_importance_0.75_50
feature_102,0.0015090946636794,Active Wiretap_feature_importance_0.75_50
feature_49,0.0015019862712963,Active Wiretap_feature_importance_0.75_50
feature_47,0.0014553307309982,Active Wiretap_feature_importance_0.75_50
feature_54,0.0014511310127238,Active Wiretap_feature_importance_0.75_50
feature_97,0.0013906301047999,Active Wiretap_feature_importance_0.75_50
feature_104,0.0013874793894812,Active Wiretap_feature_importance_0.75_50
feature_2,0.0011821869313857,Active Wiretap_feature_importance_0.75_50
feature_58,0.0010707179697368,Active Wiretap_feature_importance_0.75_50
feature_114,0.0010143661486498,Active Wiretap_feature_importance_0.75_50
feature_106,0.0009730529115965,Active Wiretap_feature_importance_0.75_50
feature_32,0.00097173812855,Active Wiretap_feature_importance_0.75_50
feature_9,0.0009228083470722,Active Wiretap_feature_importance_0.75_50
feature_89,0.0008200725547735,Active Wiretap_feature_importance_0.75_50
feature_74,0.0007895741955301,Active Wiretap_feature_importance_0.75_50
feature_66,0.0007780743158247,Active Wiretap_feature_importance_0.75_50
feature_85,0.0006743078240467,Active Wiretap_feature_importance_0.75_50
feature_46,0.0006717162841949,Active Wiretap_feature_importance_0.75_50
feature_103,0.0005987205036681,Active Wiretap_feature_importance_0.75_50
feature_8,0.0005698820132499,Active Wiretap_feature_importance_0.75_50
feature_73,0.0004369177376247,Active Wiretap_feature_importance_0.75_50
feature_17,0.0003907533453446,Active Wiretap_feature_importance_0.75_50
feature_71,0.000345949754784,Active Wiretap_feature_importance_0.75_50
feature_68,0.0003442672770073,Active Wiretap_feature_importance_0.75_50
feature_23,0.0002168871186025,Active Wiretap_feature_importance_0.75_50
feature_70,0.0002011040158888,Active Wiretap_feature_importance_0.75_50
feature_107,0.0001660087143816,Active Wiretap_feature_importance_0.75_50
feature_92,0.0001543157716065,Active Wiretap_feature_importance_0.75_50
feature_51,7.988414382354998e-05,Active Wiretap_feature_importance_0.75_50
feature_44,7.894715355214625e-05,Active Wiretap_feature_importance_0.75_50
feature_18,5.948969859770154e-05,Active Wiretap_feature_importance_0.75_50
feature_43,4.471613372774082e-05,Active Wiretap_feature_importance_0.75_50
feature_99,4.135086844202611e-05,Active Wiretap_feature_importance_0.75_50
feature_90,3.748156206877925e-05,Active Wiretap_feature_importance_0.75_50
feature_41,3.6602552665987234e-05,Active Wiretap_feature_importance_0.75_50
feature_21,3.647239704289174e-05,Active Wiretap_feature_importance_0.75_50
feature_91,3.613620784649456e-05,Active Wiretap_feature_importance_0.75_50
feature_98,3.588853627899704e-05,Active Wiretap_feature_importance_0.75_50
feature_50,3.41194650056998e-05,Active Wiretap_feature_importance_0.75_50
feature_95,3.410571001557631e-05,Active Wiretap_feature_importance_0.75_50
feature_20,3.323071833365965e-05,Active Wiretap_feature_importance_0.75_50
feature_3,3.245150799370519e-05,Active Wiretap_feature_importance_0.75_50
feature_42,2.530399027555025e-05,Active Wiretap_feature_importance_0.75_50
feature_36,2.376150428661172e-05,Active Wiretap_feature_importance_0.75_50
feature_33,2.1820368986750837e-05,Active Wiretap_feature_importance_0.75_50
feature_35,2.145219983547129e-05,Active Wiretap_feature_importance_0.75_50
feature_5,2.1060949395862645e-05,Active Wiretap_feature_importance_0.75_50
feature_96,1.9636955661117285e-05,Active Wiretap_feature_importance_0.75_50
feature_40,1.8132271890670767e-05,Active Wiretap_feature_importance_0.75_50
feature_37,1.7554499005186715e-05,Active Wiretap_feature_importance_0.75_50
feature_88,1.473126944494053e-05,Active Wiretap_feature_importance_0.75_50
feature_34,1.2949058156473207e-05,Active Wiretap_feature_importance_0.75_50
feature_6,8.560112481931595e-06,Active Wiretap_feature_importance_0.75_50
feature_67,8.017632420758375e-06,Active Wiretap_feature_importance_0.75_50
feature_82,7.874749664714025e-06,Active Wiretap_feature_importance_0.75_50
feature_101,5.250652532173292e-06,Active Wiretap_feature_importance_0.75_50
feature_83,5.033174419743923e-06,Active Wiretap_feature_importance_0.75_50
feature_84,4.920042409077695e-06,Active Wiretap_feature_importance_0.75_50
feature_94,3.553125479003668e-06,Active Wiretap_feature_importance_0.75_50
feature_81,2.343255973973713e-06,Active Wiretap_feature_importance_0.75_50
feature_86,5.466378395701017e-07,Active Wiretap_feature_importance_0.75_50
feature_87,5.349744488662799e-07,Active Wiretap_feature_importance_0.75_50
feature_100,0.0,Active Wiretap_feature_importance_0.75_50
feature_93,0.0,Active Wiretap_feature_importance_0.75_50
feature_80,0.0844732334503595,Active Wiretap_feature_importance_0.75_100
feature_79,0.0664492565844944,Active Wiretap_feature_importance_0.75_100
feature_64,0.0554933098111448,Active Wiretap_feature_importance_0.75_100
feature_65,0.0503419788958474,Active Wiretap_feature_importance_0.75_100
feature_13,0.0414764640603611,Active Wiretap_feature_importance_0.75_100
feature_78,0.0392555784849617,Active Wiretap_feature_importance_0.75_100
feature_112,0.0386552995518345,Active Wiretap_feature_importance_0.75_100
feature_52,0.0386237841990483,Active Wiretap_feature_importance_0.75_100
feature_59,0.0369851396072523,Active Wiretap_feature_importance_0.75_100
feature_10,0.0366073321370514,Active Wiretap_feature_importance_0.75_100
feature_25,0.0362093663408742,Active Wiretap_feature_importance_0.75_100
feature_72,0.0285587048841482,Active Wiretap_feature_importance_0.75_100
feature_30,0.0264802101950254,Active Wiretap_feature_importance_0.75_100
feature_28,0.0264056289238915,Active Wiretap_feature_importance_0.75_100
feature_63,0.0255477966507879,Active Wiretap_feature_importance_0.75_100
feature_29,0.0252215517969748,Active Wiretap_feature_importance_0.75_100
feature_15,0.0237218044909418,Active Wiretap_feature_importance_0.75_100
feature_60,0.0228681823066746,Active Wiretap_feature_importance_0.75_100
feature_62,0.0221392450258926,Active Wiretap_feature_importance_0.75_100
feature_109,0.0208590392209126,Active Wiretap_feature_importance_0.75_100
feature_45,0.0195216816218476,Active Wiretap_feature_importance_0.75_100
feature_14,0.0177892329727883,Active Wiretap_feature_importance_0.75_100
feature_75,0.0172807252100352,Active Wiretap_feature_importance_0.75_100
feature_22,0.0156719930498829,Active Wiretap_feature_importance_0.75_100
feature_61,0.0121212513115392,Active Wiretap_feature_importance_0.75_100
feature_38,0.0114846861692956,Active Wiretap_feature_importance_0.75_100
feature_111,0.0106263730022508,Active Wiretap_feature_importance_0.75_100
feature_7,0.0104179759894798,Active Wiretap_feature_importance_0.75_100
feature_4,0.009350986029795,Active Wiretap_feature_importance_0.75_100
feature_110,0.0090316611362711,Active Wiretap_feature_importance_0.75_100
feature_69,0.008844617894065,Active Wiretap_feature_importance_0.75_100
feature_105,0.0077893305701555,Active Wiretap_feature_importance_0.75_100
feature_76,0.0069787447657099,Active Wiretap_feature_importance_0.75_100
feature_1,0.0065356327759901,Active Wiretap_feature_importance_0.75_100
feature_12,0.0063358465177545,Active Wiretap_feature_importance_0.75_100
feature_19,0.0061414095146813,Active Wiretap_feature_importance_0.75_100
feature_56,0.0050364286244343,Active Wiretap_feature_importance_0.75_100
feature_31,0.0048805028400166,Active Wiretap_feature_importance_0.75_100
feature_113,0.004808714247396,Active Wiretap_feature_importance_0.75_100
feature_66,0.003979445100207,Active Wiretap_feature_importance_0.75_100
feature_27,0.0039118857018012,Active Wiretap_feature_importance_0.75_100
feature_55,0.0035931396059819,Active Wiretap_feature_importance_0.75_100
feature_77,0.0033861887066103,Active Wiretap_feature_importance_0.75_100
feature_16,0.0031297282043446,Active Wiretap_feature_importance_0.75_100
feature_26,0.0029728080315878,Active Wiretap_feature_importance_0.75_100
feature_11,0.0029714546789446,Active Wiretap_feature_importance_0.75_100
feature_53,0.0029359869569002,Active Wiretap_feature_importance_0.75_100
feature_24,0.0026373582367604,Active Wiretap_feature_importance_0.75_100
feature_115,0.0024983563371047,Active Wiretap_feature_importance_0.75_100
feature_54,0.002472923447115,Active Wiretap_feature_importance_0.75_100
feature_58,0.0020860592240878,Active Wiretap_feature_importance_0.75_100
feature_47,0.0018468391722741,Active Wiretap_feature_importance_0.75_100
feature_108,0.0018407568308636,Active Wiretap_feature_importance_0.75_100
feature_57,0.0016869463377777,Active Wiretap_feature_importance_0.75_100
feature_97,0.001453966688051,Active Wiretap_feature_importance_0.75_100
feature_114,0.0014102306588946,Active Wiretap_feature_importance_0.75_100
feature_104,0.0013575333153909,Active Wiretap_feature_importance_0.75_100
feature_102,0.0012182943415866,Active Wiretap_feature_importance_0.75_100
feature_17,0.0011923208710024,Active Wiretap_feature_importance_0.75_100
feature_48,0.0011839137693767,Active Wiretap_feature_importance_0.75_100
feature_46,0.0010746602924422,Active Wiretap_feature_importance_0.75_100
feature_2,0.0009831652892508,Active Wiretap_feature_importance_0.75_100
feature_8,0.0008022671917204,Active Wiretap_feature_importance_0.75_100
feature_49,0.0007795690239863,Active Wiretap_feature_importance_0.75_100
feature_39,0.0007770851371174,Active Wiretap_feature_importance_0.75_100
feature_73,0.0007120742111243,Active Wiretap_feature_importance_0.75_100
feature_106,0.0006352997021364,Active Wiretap_feature_importance_0.75_100
feature_74,0.0006318047611704,Active Wiretap_feature_importance_0.75_100
feature_9,0.0006203014826762,Active Wiretap_feature_importance_0.75_100
feature_103,0.0005982402952776,Active Wiretap_feature_importance_0.75_100
feature_32,0.0004927189308985,Active Wiretap_feature_importance_0.75_100
feature_89,0.000475255142895,Active Wiretap_feature_importance_0.75_100
feature_5,0.0004699541055561,Active Wiretap_feature_importance_0.75_100
feature_40,0.0004651903689633,Active Wiretap_feature_importance_0.75_100
feature_90,0.0004616612364266,Active Wiretap_feature_importance_0.75_100
feature_3,0.0004588871937691,Active Wiretap_feature_importance_0.75_100
feature_107,0.000444375956218,Active Wiretap_feature_importance_0.75_100
feature_85,0.0003391027728281,Active Wiretap_feature_importance_0.75_100
feature_92,0.0002757034263572,Active Wiretap_feature_importance_0.75_100
feature_68,0.000208282991642,Active Wiretap_feature_importance_0.75_100
feature_71,0.0001937506131089,Active Wiretap_feature_importance_0.75_100
feature_96,0.0001867679015126,Active Wiretap_feature_importance_0.75_100
feature_70,0.0001333175983302,Active Wiretap_feature_importance_0.75_100
feature_23,0.0001285932517675,Active Wiretap_feature_importance_0.75_100
feature_50,0.0001030467313951,Active Wiretap_feature_importance_0.75_100
feature_99,9.818779358631912e-05,Active Wiretap_feature_importance_0.75_100
feature_51,8.422937845265136e-05,Active Wiretap_feature_importance_0.75_100
feature_44,6.705340105446234e-05,Active Wiretap_feature_importance_0.75_100
feature_83,5.692156816140633e-05,Active Wiretap_feature_importance_0.75_100
feature_98,5.44941082497958e-05,Active Wiretap_feature_importance_0.75_100
feature_95,4.2468051446582414e-05,Active Wiretap_feature_importance_0.75_100
feature_43,4.048748925174203e-05,Active Wiretap_feature_importance_0.75_100
feature_41,4.000499365687134e-05,Active Wiretap_feature_importance_0.75_100
feature_18,3.692745652487255e-05,Active Wiretap_feature_importance_0.75_100
feature_20,2.6038909041550544e-05,Active Wiretap_feature_importance_0.75_100
feature_42,2.597546342375126e-05,Active Wiretap_feature_importance_0.75_100
feature_21,2.510762151974396e-05,Active Wiretap_feature_importance_0.75_100
feature_36,2.439898486934997e-05,Active Wiretap_feature_importance_0.75_100
feature_91,2.1790538845948845e-05,Active Wiretap_feature_importance_0.75_100
feature_35,1.995215765511961e-05,Active Wiretap_feature_importance_0.75_100
feature_37,1.963344989889784e-05,Active Wiretap_feature_importance_0.75_100
feature_33,1.693513005265165e-05,Active Wiretap_feature_importance_0.75_100
feature_34,1.3819029756479969e-05,Active Wiretap_feature_importance_0.75_100
feature_84,9.19773711753192e-06,Active Wiretap_feature_importance_0.75_100
feature_88,8.92064215606233e-06,Active Wiretap_feature_importance_0.75_100
feature_6,6.526440648322603e-06,Active Wiretap_feature_importance_0.75_100
feature_82,5.280902045794755e-06,Active Wiretap_feature_importance_0.75_100
feature_67,5.021400369841584e-06,Active Wiretap_feature_importance_0.75_100
feature_101,3.788853088806584e-06,Active Wiretap_feature_importance_0.75_100
feature_81,3.7075683210221855e-06,Active Wiretap_feature_importance_0.75_100
feature_94,2.073381889075068e-06,Active Wiretap_feature_importance_0.75_100
feature_93,1.5099435549809876e-06,Active Wiretap_feature_importance_0.75_100
feature_87,6.837250532825896e-07,Active Wiretap_feature_importance_0.75_100
feature_100,6.778742819628567e-07,Active Wiretap_feature_importance_0.75_100
feature_86,2.7331891978505085e-07,Active Wiretap_feature_importance_0.75_100
feature_80,0.0827173547281894,Active Wiretap_feature_importance_1.0_30
feature_13,0.0782004022220869,Active Wiretap_feature_importance_1.0_30
feature_79,0.0548325509000674,Active Wiretap_feature_importance_1.0_30
feature_78,0.04327127674917,Active Wiretap_feature_importance_1.0_30
feature_65,0.0421256540651544,Active Wiretap_feature_importance_1.0_30
feature_112,0.0400275576502612,Active Wiretap_feature_importance_1.0_30
feature_64,0.0362260450722557,Active Wiretap_feature_importance_1.0_30
feature_72,0.0350786740728683,Active Wiretap_feature_importance_1.0_30
feature_60,0.0319853480567339,Active Wiretap_feature_importance_1.0_30
feature_28,0.0313150646003574,Active Wiretap_feature_importance_1.0_30
feature_30,0.0293851979630326,Active Wiretap_feature_importance_1.0_30
feature_10,0.0291137046849858,Active Wiretap_feature_importance_1.0_30
feature_45,0.027084373465006,Active Wiretap_feature_importance_1.0_30
feature_15,0.0269407739024455,Active Wiretap_feature_importance_1.0_30
feature_109,0.0254250833298885,Active Wiretap_feature_importance_1.0_30
feature_22,0.0223554340324947,Active Wiretap_feature_importance_1.0_30
feature_12,0.0219334002540295,Active Wiretap_feature_importance_1.0_30
feature_59,0.0217661002526865,Active Wiretap_feature_importance_1.0_30
feature_69,0.0207682409713544,Active Wiretap_feature_importance_1.0_30
feature_62,0.0195375891603764,Active Wiretap_feature_importance_1.0_30
feature_25,0.0195306522431014,Active Wiretap_feature_importance_1.0_30
feature_29,0.0180465829812828,Active Wiretap_feature_importance_1.0_30
feature_63,0.0180127626487513,Active Wiretap_feature_importance_1.0_30
feature_75,0.0173344516313378,Active Wiretap_feature_importance_1.0_30
feature_1,0.0155566507862791,Active Wiretap_feature_importance_1.0_30
feature_4,0.0150086350831801,Active Wiretap_feature_importance_1.0_30
feature_61,0.0143422472935965,Active Wiretap_feature_importance_1.0_30
feature_7,0.0136258900130738,Active Wiretap_feature_importance_1.0_30
feature_52,0.0134337503198505,Active Wiretap_feature_importance_1.0_30
feature_38,0.0134083242995427,Active Wiretap_feature_importance_1.0_30
feature_111,0.0126000671352396,Active Wiretap_feature_importance_1.0_30
feature_14,0.0122704793960616,Active Wiretap_feature_importance_1.0_30
feature_56,0.0117881511762071,Active Wiretap_feature_importance_1.0_30
feature_110,0.009310577726216,Active Wiretap_feature_importance_1.0_30
feature_105,0.0081877203735671,Active Wiretap_feature_importance_1.0_30
feature_53,0.0080047070129822,Active Wiretap_feature_importance_1.0_30
feature_16,0.0072694345829643,Active Wiretap_feature_importance_1.0_30
feature_55,0.0066286437792689,Active Wiretap_feature_importance_1.0_30
feature_31,0.0058998117409767,Active Wiretap_feature_importance_1.0_30
feature_24,0.0053788746720195,Active Wiretap_feature_importance_1.0_30
feature_113,0.0048967732193512,Active Wiretap_feature_importance_1.0_30
feature_5,0.0032848671830586,Active Wiretap_feature_importance_1.0_30
feature_115,0.0023267205936476,Active Wiretap_feature_importance_1.0_30
feature_77,0.0020094398869139,Active Wiretap_feature_importance_1.0_30
feature_73,0.0015878318655051,Active Wiretap_feature_importance_1.0_30
feature_32,0.0015218480834298,Active Wiretap_feature_importance_1.0_30
feature_76,0.0014835451094595,Active Wiretap_feature_importance_1.0_30
feature_104,0.0013533466516346,Active Wiretap_feature_importance_1.0_30
feature_11,0.0013514389656172,Active Wiretap_feature_importance_1.0_30
feature_57,0.001345528032291,Active Wiretap_feature_importance_1.0_30
feature_19,0.0012839245520484,Active Wiretap_feature_importance_1.0_30
feature_26,0.0011895803978643,Active Wiretap_feature_importance_1.0_30
feature_54,0.0011798278172824,Active Wiretap_feature_importance_1.0_30
feature_114,0.0010594273249805,Active Wiretap_feature_importance_1.0_30
